uri,get_query,post_data,method,label
/shop/cart,,,GET,Valid
/shop/cart,,user=ayad&pwd=mypass,POST,Valid
/shop/cart,id=2&name=product,,GET,Valid
/about.php,,username=admin&password=adminpass,POST,Valid
/index.html,category=tech&sort=date,,GET,Valid
/user/settings,username=john&remember=1,username=admin&password=adminpass,POST,Valid
/index.php,,,GET,Valid
/api/v2/data,,,GET,Valid
/static/css/main.css,token=abc123,login=john&pass=secret123,POST,Valid
/static/css/main.css,theme=dark,,GET,Valid
/sitemap.xml,id=2&name=product,,GET,Valid
/register.php,token=abc123,,GET,Valid
/admin/panel.php,theme=dark,username=john&password=pass123,POST,Valid
/profile.php,,,GET,Valid
/blog/post.php,token=abc123,,GET,Valid
/api/v2/data,username=john&remember=1,user=ayad&pwd=mypass,POST,Valid
/login.php,user=john&role=admin,comment=Nice+post&post_id=3,POST,Valid
/static/css/main.css,id=1,,GET,Valid
/api/products,category=tech&sort=date,,GET,Valid
/register.php,id=1,,GET,Valid
/user/settings,username=john&remember=1,,GET,Valid
/contact.php,page=1&limit=10,,GET,Valid
/admin/users.php,category=tech&sort=date,,GET,Valid
/user/profile,id=1,,GET,Valid
/blog/post.php,filter=active,,GET,Valid
/profile.php,,product_id=5&qty=2,POST,Valid
/robots.txt,id=2&name=product,,GET,Valid
/assets/style.css,id=2&name=product,product_id=5&qty=2,POST,Valid
/blog/post.php,theme=dark,,GET,Valid
/shop/checkout,,,GET,Valid
/api/products,,login=john&pass=secret123,POST,Valid
/admin/panel.php,user=john&role=admin,user=ayad&pwd=mypass,POST,Valid
/index.php,offset=0&count=20,,GET,Valid
/products.php,id=5,username=john&password=pass123,POST,Valid
/assets/style.css,q=hello+world,,GET,Valid
/api/v1/auth/token,,,GET,Valid
/shop/item,,,GET,Valid
/contact.php,,login=john&pass=secret123,POST,Valid
/user/profile,,,GET,Valid
/robots.txt,,,GET,Valid
/static/css/main.css,,,GET,Valid
/robots.txt,filter=active,,GET,Valid
/about.php,token=abc123,title=Hello&body=World,POST,Valid
/assets/logo.png,page=1&limit=10,email=test@example.com&name=John,POST,Valid
/sitemap.xml,id=2&name=product,title=Hello&body=World,POST,Valid
/shop/checkout,page=1&limit=10,,GET,Valid
/login.php,filter=active,,GET,Valid
/sitemap.xml,page=about,,GET,Valid
/search.php,token=abc123,,GET,Valid
/products.php,,,GET,Valid
/dashboard.php,category=tech&sort=date,,GET,Valid
/profile.php,,,GET,Valid
/user/settings,id=1,,GET,Valid
/register.php,,comment=Nice+post&post_id=3,POST,Valid
/shop/cart,,,GET,Valid
/about.php,id=2&name=product,,GET,Valid
/user/profile,page=1&limit=10,username=john&password=pass123,POST,Valid
/index.php,lang=ar,login=john&pass=secret123,POST,Valid
/dashboard.php,,,GET,Valid
/cart.php,theme=dark,,GET,Valid
/contact.php,,,GET,Valid
/shop/cart,,,GET,Valid
/profile.php,offset=0&count=20,username=john&password=pass123,POST,Valid
/static/js/app.js,q=hello+world,,GET,Valid
/admin/panel.php,,,GET,Valid
/shop/item,id=1,,GET,Valid
/assets/style.css,page=about,,GET,Valid
/dashboard.php,lang=ar,,GET,Valid
/api/products,,user=ayad&pwd=mypass,POST,Valid
/shop/checkout,,comment=Nice+post&post_id=3,POST,Valid
/index.php,,,GET,Valid
/logout.php,id=1&lang=en,,GET,Valid
/api/users,offset=0&count=20,,GET,Valid
/products.php,theme=dark,,GET,Valid
/search.php,token=abc123,,GET,Valid
/api/orders,page=about,,GET,Valid
/user/profile,page=about,,GET,Valid
/api/orders,page=1&limit=10,,GET,Valid
/shop/checkout,filter=active,,GET,Valid
/admin/panel.php,,product_id=5&qty=2,POST,Valid
/api/v1/auth/token,id=1&lang=en,login=john&pass=secret123,POST,Valid
/profile.php,page=about,,GET,Valid
/profile.php,theme=dark,,GET,Valid
/shop/checkout,,,GET,Valid
/robots.txt,category=tech&sort=date,,GET,Valid
/contact.php,theme=dark,,GET,Valid
/api/v2/data,,,GET,Valid
/assets/logo.png,token=abc123,login=john&pass=secret123,POST,Valid
/sitemap.xml,,,GET,Valid
/user/profile,username=john&remember=1,username=john&password=pass123,POST,Valid
/products.php,id=1&lang=en,,GET,Valid
/logout.php,user=john&role=admin,,GET,Valid
/cart.php,,login=john&pass=secret123,POST,Valid
/assets/logo.png,q=hello+world,,GET,Valid
/index.php,,,GET,Valid
/login.php,offset=0&count=20,title=Hello&body=World,POST,Valid
/favicon.ico,,login=john&pass=secret123,POST,Valid
/api/v1/auth/token,,title=Hello&body=World,POST,Valid
/user/settings,lang=ar,,GET,Valid
/contact.php,user=john&role=admin,login=john&pass=secret123,POST,Valid
/settings.php,id=5,product_id=5&qty=2,POST,Valid
/sitemap.xml,page=about,,GET,Valid
/shop/cart,id=2&name=product,title=Hello&body=World,POST,Valid
/index.php,id=1&lang=en,,GET,Valid
/home.php,,product_id=5&qty=2,POST,Valid
/home.php,,user=ayad&pwd=mypass,POST,Valid
/assets/logo.png,theme=dark,title=Hello&body=World,POST,Valid
/api/v1/auth/token,filter=active,username=admin&password=adminpass,POST,Valid
/assets/logo.png,,,GET,Valid
/home.php,,,GET,Valid
/home.php,lang=ar,email=test@example.com&name=John,POST,Valid
/api/users,filter=active,,GET,Valid
/home.php,,email=test@example.com&name=John,POST,Valid
/settings.php,page=1&limit=10,,GET,Valid
/api/users,id=5,comment=Nice+post&post_id=3,POST,Valid
/user/settings,id=1,,GET,Valid
/checkout.php,,product_id=5&qty=2,POST,Valid
/shop/item,,login=john&pass=secret123,POST,Valid
/dashboard.php,id=1&lang=en,,GET,Valid
/sitemap.xml,filter=active,,GET,Valid
/shop/item,id=5,,GET,Valid
/profile.php,offset=0&count=20,,GET,Valid
/search.php,,,GET,Valid
/settings.php,category=tech&sort=date,,GET,Valid
/dashboard.php,q=hello+world,email=test@example.com&name=John,POST,Valid
/index.html,filter=active,login=john&pass=secret123,POST,Valid
/static/js/app.js,token=abc123,,GET,Valid
/about.php,page=1&limit=10,product_id=5&qty=2,POST,Valid
/api/products,page=about,username=admin&password=adminpass,POST,Valid
/api/v1/auth/token,id=5,username=john&password=pass123,POST,Valid
/settings.php,page=about,,GET,Valid
/favicon.ico,token=abc123,,GET,Valid
/admin/users.php,,email=test@example.com&name=John,POST,Valid
/index.php,,user=ayad&pwd=mypass,POST,Valid
/assets/logo.png,lang=ar,username=john&password=pass123,POST,Valid
/admin/users.php,q=hello+world,,GET,Valid
/register.php,page=about,,GET,Valid
/settings.php,q=hello+world,,GET,Valid
/shop/item,q=hello+world,,GET,Valid
/index.html,category=tech&sort=date,,GET,Valid
/shop/cart,id=1&lang=en,username=admin&password=adminpass,POST,Valid
/products.php,,,GET,Valid
/api/v2/data,id=1&lang=en,,GET,Valid
/api/v1/auth/token,offset=0&count=20,,GET,Valid
/shop/item,offset=0&count=20,comment=Nice+post&post_id=3,POST,Valid
/shop/checkout,,product_id=5&qty=2,POST,Valid
/shop/checkout,page=1&limit=10,,GET,Valid
/user/settings,,username=admin&password=adminpass,POST,Valid
/api/v2/data,id=1,product_id=5&qty=2,POST,Valid
/logout.php,,,GET,Valid
/contact.php,username=john&remember=1,,GET,Valid
/blog/post.php,filter=active,,GET,Valid
/api/v1/auth/token,id=5,,GET,Valid
/search.php,offset=0&count=20,,GET,Valid
/profile.php,,,GET,Valid
/index.html,token=abc123,,GET,Valid
/products.php,id=2&name=product,,GET,Valid
/api/v1/auth/token,q=hello+world,,GET,Valid
/assets/logo.png,,username=john&password=pass123,POST,Valid
/api/v2/data,filter=active,,GET,Valid
/settings.php,page=about,username=john&password=pass123,POST,Valid
/api/orders,category=tech&sort=date,user=ayad&pwd=mypass,POST,Valid
/shop/item,filter=active,,GET,Valid
/admin/users.php,token=abc123,,GET,Valid
/register.php,token=abc123,,GET,Valid
/news/article.php,username=john&remember=1,,GET,Valid
/static/css/main.css,user=john&role=admin,,GET,Valid
/favicon.ico,id=1,username=admin&password=adminpass,POST,Valid
/assets/style.css,,,GET,Valid
/robots.txt,,,GET,Valid
/shop/checkout,,,GET,Valid
/assets/logo.png,,,GET,Valid
/user/settings,user=john&role=admin,,GET,Valid
/logout.php,,title=Hello&body=World,POST,Valid
/news/article.php,id=1&lang=en,username=admin&password=adminpass,POST,Valid
/register.php,q=hello+world,email=test@example.com&name=John,POST,Valid
/api/users,q=hello+world,,GET,Valid
/about.php,filter=active,user=ayad&pwd=mypass,POST,Valid
/admin/users.php,filter=active,,GET,Valid
/index.html,theme=dark,,GET,Valid
/api/v1/auth/token,user=john&role=admin,,GET,Valid
/static/css/main.css,lang=ar,,GET,Valid
/index.php,lang=ar,,GET,Valid
/login.php,theme=dark,email=test@example.com&name=John,POST,Valid
/home.php,filter=active,,GET,Valid
/user/profile,page=1&limit=10,login=john&pass=secret123,POST,Valid
/index.html,id=1,,GET,Valid
/user/profile,page=about,,GET,Valid
/shop/cart,user=john&role=admin,username=admin&password=adminpass,POST,Valid
/news/article.php,user=john&role=admin,username=john&password=pass123,POST,Valid
/checkout.php,lang=ar,,GET,Valid
/sitemap.xml,offset=0&count=20,,GET,Valid
/contact.php,,title=Hello&body=World,POST,Valid
/sitemap.xml,token=abc123,,GET,Valid
/user/profile,page=about,username=john&password=pass123,POST,Valid
/checkout.php,id=1&lang=en,,GET,Valid
/profile.php,,,GET,Valid
/news/article.php,id=5,,GET,Valid
/search.php,username=john&remember=1,comment=Nice+post&post_id=3,POST,Valid
/settings.php,,title=Hello&body=World,POST,Valid
/api/v1/auth/token,offset=0&count=20,,GET,Valid
/index.php,user=john&role=admin,,GET,Valid
/blog/post.php,,,GET,Valid
/shop/item,,,GET,Valid
/api/products,id=2&name=product,,GET,Valid
/api/v1/auth/token,lang=ar,email=test@example.com&name=John,POST,Valid
/api/users,page=1&limit=10,title=Hello&body=World,POST,Valid
/profile.php,lang=ar,username=john&password=pass123,POST,Valid
/settings.php,user=john&role=admin,username=john&password=pass123,POST,Valid
/admin/users.php,page=1&limit=10,,GET,Valid
/user/profile,,username=admin&password=adminpass,POST,Valid
/settings.php,,,GET,Valid
/index.php,q=hello+world,,GET,Valid
/login.php,,,GET,Valid
/api/v1/auth/token,,username=admin&password=adminpass,POST,Valid
/settings.php,username=john&remember=1,,GET,Valid
/assets/logo.png,filter=active,,GET,Valid
/about.php,,,GET,Valid
/index.html,username=john&remember=1,,GET,Valid
/index.php,id=5,,GET,Valid
/register.php,offset=0&count=20,login=john&pass=secret123,POST,Valid
/api/products,page=about,,GET,Valid
/cart.php,token=abc123,,GET,Valid
/login.php,id=1,,GET,Valid
/user/profile,,,GET,Valid
/dashboard.php,theme=dark,,GET,Valid
/cart.php,token=abc123,,GET,Valid
/login.php,q=hello+world,product_id=5&qty=2,POST,Valid
/index.php,,,GET,Valid
/contact.php,,,GET,Valid
/user/settings,theme=dark,,GET,Valid
/static/js/app.js,category=tech&sort=date,,GET,Valid
/api/products,username=john&remember=1,,GET,Valid
/home.php,,,GET,Valid
/admin/panel.php,,username=john&password=pass123,POST,Valid
/api/v1/auth/token,id=5,login=john&pass=secret123,POST,Valid
/shop/cart,filter=active,,GET,Valid
/news/article.php,,email=test@example.com&name=John,POST,Valid
/shop/item,offset=0&count=20,username=admin&password=adminpass,POST,Valid
/shop/checkout,id=2&name=product,login=john&pass=secret123,POST,Valid
/static/css/main.css,offset=0&count=20,,GET,Valid
/dashboard.php,id=1,,GET,Valid
/news/article.php,,,GET,Valid
/index.php,,,GET,Valid
/favicon.ico,id=5,username=john&password=pass123,POST,Valid
/api/v2/data,id=2&name=product,email=test@example.com&name=John,POST,Valid
/api/v1/auth/token,offset=0&count=20,,GET,Valid
/sitemap.xml,,,GET,Valid
/checkout.php,,,GET,Valid
/api/v2/data,id=1,,GET,Valid
/search.php,,username=admin&password=adminpass,POST,Valid
/register.php,category=tech&sort=date,,GET,Valid
/user/profile,category=tech&sort=date,,GET,Valid
/logout.php,,,GET,Valid
/assets/logo.png,filter=active,,GET,Valid
/search.php,page=1&limit=10,,GET,Valid
/settings.php,filter=active,,GET,Valid
/search.php,id=2&name=product,,GET,Valid
/sitemap.xml,offset=0&count=20,email=test@example.com&name=John,POST,Valid
/api/users,filter=active,,GET,Valid
/blog/post.php,id=2&name=product,,GET,Valid
/admin/panel.php,,title=Hello&body=World,POST,Valid
/home.php,user=john&role=admin,,GET,Valid
/static/css/main.css,id=1&lang=en,login=john&pass=secret123,POST,Valid
/static/js/app.js,filter=active,,GET,Valid
/home.php,,,GET,Valid
/api/v2/data,filter=active,email=test@example.com&name=John,POST,Valid
/api/v1/auth/token,page=about,,GET,Valid
/assets/logo.png,id=2&name=product,title=Hello&body=World,POST,Valid
/about.php,page=1&limit=10,comment=Nice+post&post_id=3,POST,Valid
/api/users,username=john&remember=1,,GET,Valid
/register.php,id=5,,GET,Valid
/favicon.ico,,,GET,Valid
/assets/style.css,theme=dark,user=ayad&pwd=mypass,POST,Valid
/admin/users.php,token=abc123,,GET,Valid
/shop/cart,,username=admin&password=adminpass,POST,Valid
/user/settings,token=abc123,comment=Nice+post&post_id=3,POST,Valid
/home.php,id=2&name=product,username=admin&password=adminpass,POST,Valid
/user/profile,page=about,,GET,Valid
/about.php,theme=dark,username=admin&password=adminpass,POST,Valid
/shop/cart,,,GET,Valid
/about.php,page=1&limit=10,,GET,Valid
/api/v2/data,id=1,,GET,Valid
/admin/panel.php,id=2&name=product,comment=Nice+post&post_id=3,POST,Valid
/login.php,theme=dark,,GET,Valid
/shop/item,,,GET,Valid
/settings.php,,,GET,Valid
/admin/panel.php,id=5,,GET,Valid
/assets/style.css,username=john&remember=1,email=test@example.com&name=John,POST,Valid
/admin/users.php,filter=active,user=ayad&pwd=mypass,POST,Valid
/admin/panel.php,category=tech&sort=date,,GET,Valid
/api/v2/data,,,GET,Valid
/api/v2/data,category=tech&sort=date,email=test@example.com&name=John,POST,Valid
/profile.php,id=1&lang=en,username=admin&password=adminpass,POST,Valid
/blog/post.php,filter=active,,GET,Valid
/assets/style.css,username=john&remember=1,product_id=5&qty=2,POST,Valid
/about.php,q=hello+world,,GET,Valid
/favicon.ico,id=5,login=john&pass=secret123,POST,Valid
/api/users,theme=dark,comment=Nice+post&post_id=3,POST,Valid
/shop/cart,id=1&lang=en,,GET,Valid
/search.php,token=abc123,product_id=5&qty=2,POST,Valid
/index.html,id=1&lang=en,,GET,Valid
/index.php,,,GET,Valid
/news/article.php,id=1,,GET,Valid
/static/css/main.css,category=tech&sort=date,,GET,Valid
/assets/logo.png,,user=ayad&pwd=mypass,POST,Valid
/profile.php,id=1&lang=en,,GET,Valid
/static/js/app.js,page=1&limit=10,,GET,Valid
/user/settings,,,GET,Valid
/sitemap.xml,q=hello+world,user=ayad&pwd=mypass,POST,Valid
/api/products,id=2&name=product,username=john&password=pass123,POST,Valid
/search.php,q=hello+world,,GET,Valid
/api/v1/auth/token,id=1,,GET,Valid
/admin/users.php,id=1&lang=en,username=admin&password=adminpass,POST,Valid
/news/article.php,id=1&lang=en,,GET,Valid
/api/orders,filter=active,,GET,Valid
/shop/item,filter=active,,GET,Valid
/profile.php,token=abc123,,GET,Valid
/assets/logo.png,offset=0&count=20,title=Hello&body=World,POST,Valid
/search.php,category=tech&sort=date,product_id=5&qty=2,POST,Valid
/admin/panel.php,filter=active,product_id=5&qty=2,POST,Valid
/profile.php,theme=dark,,GET,Valid
/profile.php,lang=ar,,GET,Valid
/logout.php,,product_id=5&qty=2,POST,Valid
/logout.php,id=5,username=admin&password=adminpass,POST,Valid
/assets/style.css,category=tech&sort=date,,GET,Valid
/static/css/main.css,,,GET,Valid
/logout.php,lang=ar,product_id=5&qty=2,POST,Valid
/shop/cart,id=2&name=product,username=admin&password=adminpass,POST,Valid
/logout.php,user=john&role=admin,,GET,Valid
/favicon.ico,token=abc123,email=test@example.com&name=John,POST,Valid
/cart.php,q=hello+world,,GET,Valid
/blog/post.php,,username=john&password=pass123,POST,Valid
/robots.txt,,,GET,Valid
/robots.txt,id=1&lang=en,,GET,Valid
/blog/post.php,user=john&role=admin,title=Hello&body=World,POST,Valid
/products.php,page=about,,GET,Valid
/user/settings,id=5,,GET,Valid
/home.php,,,GET,Valid
/index.html,id=1&lang=en,,GET,Valid
/dashboard.php,,login=john&pass=secret123,POST,Valid
/static/js/app.js,offset=0&count=20,,GET,Valid
/register.php,id=1,,GET,Valid
/register.php,token=abc123,username=admin&password=adminpass,POST,Valid
/dashboard.php,category=tech&sort=date,username=admin&password=adminpass,POST,Valid
/user/profile,,,GET,Valid
/search.php,page=1&limit=10,,GET,Valid
/index.html,page=1&limit=10,,GET,Valid
/static/js/app.js,page=1&limit=10,,GET,Valid
/register.php,token=abc123,,GET,Valid
/login.php,id=1&lang=en,email=test@example.com&name=John,POST,Valid
/admin/users.php,token=abc123,,GET,Valid
/shop/checkout,id=2&name=product,login=john&pass=secret123,POST,Valid
/static/js/app.js,,,GET,Valid
/home.php,offset=0&count=20,,GET,Valid
/sitemap.xml,category=tech&sort=date,,GET,Valid
/login.php,token=abc123,,GET,Valid
/admin/panel.php,username=john&remember=1,,GET,Valid
/shop/item,,title=Hello&body=World,POST,Valid
/favicon.ico,id=2&name=product,user=ayad&pwd=mypass,POST,Valid
/static/js/app.js,theme=dark,,GET,Valid
/user/settings,user=john&role=admin,,GET,Valid
/robots.txt,page=1&limit=10,,GET,Valid
/search.php,page=about,,GET,Valid
/user/settings,,login=john&pass=secret123,POST,Valid
/shop/item,,email=test@example.com&name=John,POST,Valid
/news/article.php,page=1&limit=10,,GET,Valid
/api/orders,page=1&limit=10,,GET,Valid
/assets/style.css,theme=dark,login=john&pass=secret123,POST,Valid
/news/article.php,token=abc123,username=admin&password=adminpass,POST,Valid
/api/orders,q=hello+world,,GET,Valid
/static/css/main.css,id=1&lang=en,username=john&password=pass123,POST,Valid
/assets/style.css,lang=ar,product_id=5&qty=2,POST,Valid
/about.php,,,GET,Valid
/assets/logo.png,,username=john&password=pass123,POST,Valid
/profile.php,lang=ar,,GET,Valid
/cart.php,offset=0&count=20,,GET,Valid
/user/settings,,product_id=5&qty=2,POST,Valid
/login.php,page=about,,GET,Valid
/admin/users.php,page=about,user=ayad&pwd=mypass,POST,Valid
/robots.txt,,,GET,Valid
/api/v1/auth/token,,,GET,Valid
/dashboard.php,category=tech&sort=date,,GET,Valid
/shop/item,,email=test@example.com&name=John,POST,Valid
/profile.php,,username=admin&password=adminpass,POST,Valid
/sitemap.xml,filter=active,username=admin&password=adminpass,POST,Valid
/shop/cart,user=john&role=admin,,GET,Valid
/api/v1/auth/token,,,GET,Valid
/home.php,filter=active,username=admin&password=adminpass,POST,Valid
/about.php,id=2&name=product,login=john&pass=secret123,POST,Valid
/contact.php,token=abc123,login=john&pass=secret123,POST,Valid
/logout.php,page=1&limit=10,,GET,Valid
/logout.php,user=john&role=admin,username=admin&password=adminpass,POST,Valid
/api/v2/data,theme=dark,,GET,Valid
/admin/users.php,page=about,,GET,Valid
/checkout.php,token=abc123,,GET,Valid
/logout.php,category=tech&sort=date,,GET,Valid
/home.php,offset=0&count=20,comment=Nice+post&post_id=3,POST,Valid
/shop/cart,user=john&role=admin,comment=Nice+post&post_id=3,POST,Valid
/logout.php,,,GET,Valid
/api/v2/data,token=abc123,user=ayad&pwd=mypass,POST,Valid
/api/v2/data,,,GET,Valid
/contact.php,filter=active,,GET,Valid
/contact.php,,,GET,Valid
/api/v2/data,id=1,title=Hello&body=World,POST,Valid
/dashboard.php,id=1,,GET,Valid
